player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
662,25-26-champions-league-atletico-madrid-vs-arsenal,18,0,0,0,0.0,0.0,0,0,0,0,10,9,0.0,0.0,1,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,72,90,0,0,0,0.0162,0.0015,0.0004,0.0011,0.0,1.0,0.0
585,25-26-champions-league-tottenham-hotspur-vs-monaco,60,0,0,0,0.0,0.01,0,0,0,1,33,26,0.0,0.0,2,0,0.0,1,0.0,0,0,4,0,0,0,0,1,5,0,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,25-26-champions-league-tottenham-hotspur-vs-monaco,11,0,0,0,0.0,0.01,0,0,0,0,16,9,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,79,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,25-26-champions-league-tottenham-hotspur-vs-monaco,60,0,0,0,0.0,0.0,0,0,0,1,16,6,0.0,0.0,1,0,0.0,0,0.0,0,1,1,0,1,0,2,1,2,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,25-26-champions-league-atletico-madrid-vs-arsenal,7,0,0,0,0.0,0.05,0,0,0,1,9,5,0.0,1.0,1,0,0.0,0,0.0,0,0,3,0,1,1,0,3,2,1,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,83,90,0,0,0,0.017,0.001,0.0002,0.0008,0.0,1.0,0.0
11,25-26-champions-league-atletico-madrid-vs-arsenal,7,0,0,0,0.0,0.0,0,0,0,0,4,3,0.0,0.0,2,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,83,90,0,0,0,0.0176,0.0008,0.0002,0.0006,0.0,2.0,0.0
485,25-26-champions-league-benfica-vs-newcastle-united,85,1,1,4,0.69,0.29,1,1,0,8,60,25,0.0,1.0,8,1,0.0,3,0.0,0,1,8,0,0,0,1,7,7,7,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.97,3,0,85,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,25-26-champions-league-benfica-vs-newcastle-united,27,2,0,2,0.41,0.25,2,1,0,3,11,4,0.0,1.0,0,1,0.0,0,0.0,0,0,1,0,0,0,0,1,1,1,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.56,0,63,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,25-26-champions-league-benfica-vs-newcastle-united,90,0,1,0,0.0,0.0,0,0,0,0,37,15,0.0,1.0,2,0,0.0,5,0.0,0,0,11,0,4,0,0,1,0,0,0.0,1,0.0,0,0,2,0,0.2,0.2,0,15,5,,1,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,25-26-champions-league-benfica-vs-newcastle-united,90,0,0,0,0.0,0.37,0,1,0,1,87,46,0.0,4.0,8,4,0.0,2,0.0,0,0,6,0,3,2,1,5,3,4,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,25-26-champions-league-benfica-vs-newcastle-united,90,0,0,2,0.53,0.01,0,0,1,3,51,37,0.0,1.0,3,0,0.0,2,0.0,0,2,5,0,0,0,0,4,2,2,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,25-26-champions-league-benfica-vs-newcastle-united,90,0,0,3,0.06,0.13,2,1,0,4,54,26,0.0,1.0,2,0,0.0,0,0.0,0,0,2,0,5,0,1,9,7,3,0.0,6,0.0,0,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.23,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,25-26-champions-league-benfica-vs-newcastle-united,63,0,1,3,0.08,0.42,2,0,0,4,31,10,0.0,1.0,1,0,0.0,0,0.0,0,1,0,0,3,3,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.12,0,0,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,25-26-champions-league-benfica-vs-newcastle-united,89,0,0,1,0.23,0.11,1,2,1,7,53,29,0.0,0.0,5,0,0.0,2,0.0,0,2,7,0,0,0,2,4,8,4,0.0,0,0.0,2,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.73,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,25-26-champions-league-benfica-vs-newcastle-united,90,0,0,0,0.0,0.01,0,0,0,2,63,55,0.0,0.0,4,0,0.0,3,0.0,0,0,5,0,4,2,0,2,3,0,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,25-26-champions-league-benfica-vs-newcastle-united,90,0,0,1,0.04,0.01,1,0,0,1,75,60,0.0,0.0,3,0,0.0,2,0.0,0,0,6,1,4,2,0,4,6,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.31,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,25-26-champions-league-benfica-vs-newcastle-united,27,0,0,1,0.07,0.0,1,1,0,1,17,9,0.0,0.0,0,0,0.0,0,0.0,0,2,2,0,1,1,1,4,3,2,0.0,2,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.24,1,63,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,25-26-champions-league-benfica-vs-newcastle-united,63,0,0,0,0.0,0.1,0,0,0,1,32,18,0.0,1.0,2,0,0.0,1,0.0,0,2,2,0,0,0,0,3,4,3,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,25-26-champions-league-benfica-vs-newcastle-united,85,0,0,1,0.06,0.03,0,0,0,1,21,14,0.0,3.0,3,0,0.0,2,0.0,0,0,1,1,0,0,1,0,5,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,85,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,25-26-champions-league-benfica-vs-newcastle-united,1,0,0,1,0.46,0.01,0,0,1,1,2,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,90,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,25-26-champions-league-benfica-vs-newcastle-united,5,0,0,0,0.0,0.05,0,0,0,1,6,2,0.0,1.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,85,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,25-26-champions-league-benfica-vs-newcastle-united,5,0,0,0,0.0,0.01,0,0,0,0,1,1,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,85,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,25-26-champions-league-liverpool-vs-eintracht-frankfurt,90,1,1,2,0.15,0.55,1,1,0,2,121,105,0.0,4.0,17,2,0.0,5,0.0,0,0,7,0,2,1,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.14,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,25-26-champions-league-manchester-city-vs-villarreal,86,0,1,1,0.07,0.77,1,5,1,9,59,37,0.0,4.0,1,0,0.0,1,0.0,0,0,6,0,0,0,0,6,2,6,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.13,1,0,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,25-26-champions-league-manchester-city-vs-villarreal,90,1,0,1,0.3,0.19,1,0,0,2,84,61,0.0,1.0,3,2,0.0,2,0.0,0,0,6,0,3,1,0,2,1,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.73,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.0,0,0,0,0,42,28,0.0,0.0,1,0,0.0,1,0.0,0,0,6,0,1,0,0,3,0,2,0.0,1,0.0,2,0,2,0,0.44,0.44,0,28,1,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.02,0,0,0,0,100,70,0.0,0.0,5,0,0.0,1,0.0,0,2,2,0,7,5,0,6,3,3,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,25-26-champions-league-manchester-city-vs-villarreal,86,1,0,4,0.5,0.11,3,0,0,5,12,4,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,1.0,0,0,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.03,0,0,0,0,89,73,0.0,0.0,7,0,0.0,5,0.0,0,0,0,1,5,4,0,7,1,4,0.0,3,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.01,0,1,0,0,127,114,0.0,0.0,0,0,0.0,1,0.0,0,1,2,1,3,2,0,4,1,2,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.03,0,0,0,1,110,97,0.0,0.0,11,0,0.0,3,0.0,0,1,3,0,0,0,0,4,1,4,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,25-26-champions-league-manchester-city-vs-villarreal,72,0,0,2,0.32,0.02,2,2,1,4,42,14,0.0,0.0,0,0,0.0,0,0.0,0,0,6,0,1,0,1,8,7,8,0.0,0,0.0,5,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.72,1,0,72,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,25-26-champions-league-manchester-city-vs-villarreal,73,0,1,1,0.09,0.43,0,1,1,6,31,16,0.0,1.0,5,1,0.0,0,0.0,0,0,1,0,1,1,0,2,4,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,25-26-champions-league-manchester-city-vs-villarreal,33,0,0,1,0.06,0.07,0,0,0,0,40,35,0.0,2.0,1,0,0.0,1,0.0,0,0,1,0,1,1,0,2,1,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,57,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,25-26-champions-league-manchester-city-vs-villarreal,57,0,0,0,0.0,0.05,0,1,0,0,63,52,0.0,0.0,4,0,0.0,2,0.0,0,0,4,0,0,0,0,2,4,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,57,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,25-26-champions-league-manchester-city-vs-villarreal,18,0,0,0,0.0,0.02,0,0,0,2,15,11,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,2,2,2,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,72,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,25-26-champions-league-manchester-city-vs-villarreal,17,0,0,0,0.0,0.0,0,0,0,0,10,5,0.0,0.0,3,0,0.0,0,0.0,0,0,1,0,0,0,0,0,4,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,73,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,25-26-champions-league-manchester-city-vs-villarreal,4,0,0,0,0.0,0.0,0,0,0,1,6,2,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,2,1,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,86,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,25-26-champions-league-manchester-city-vs-villarreal,4,0,0,0,0.0,0.17,0,0,0,1,5,4,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,86,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,25-26-champions-league-liverpool-vs-eintracht-frankfurt,90,0,2,1,0.05,0.54,1,1,0,7,78,56,0.0,4.0,3,1,0.0,2,0.0,0,0,7,0,0,0,2,2,5,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.2,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,25-26-champions-league-liverpool-vs-eintracht-frankfurt,74,1,1,1,0.27,0.4,1,3,0,5,55,29,0.0,4.0,1,2,0.0,0,0.0,0,0,2,0,0,0,1,4,4,4,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.75,0,0,74,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,25-26-champions-league-liverpool-vs-eintracht-frankfurt,90,1,0,1,0.26,0.03,1,0,0,2,100,81,0.0,0.0,16,0,0.0,3,0.0,0,0,6,0,6,4,0,4,1,1,0.0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.27,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,25-26-champions-league-liverpool-vs-eintracht-frankfurt,90,0,1,0,0.0,0.06,0,1,0,0,114,84,0.0,1.0,16,0,0.0,5,0.0,0,3,5,0,0,0,0,2,3,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,25-26-champions-league-liverpool-vs-eintracht-frankfurt,74,1,0,3,0.74,0.04,2,2,1,7,37,19,0.0,0.0,3,0,0.0,0,0.0,0,0,0,0,0,0,0,5,2,4,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.43,2,0,74,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,25-26-champions-league-liverpool-vs-eintracht-frankfurt,75,1,0,1,0.18,0.02,1,0,0,1,51,40,0.0,0.0,4,0,0.0,2,0.0,0,3,4,0,3,2,0,1,1,0,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.48,0,0,74,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,25-26-champions-league-liverpool-vs-eintracht-frankfurt,90,0,0,0,0.0,0.09,0,0,0,0,139,122,0.0,0.0,18,1,0.0,1,0.0,0,0,2,0,1,1,1,5,4,4,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,25-26-champions-league-liverpool-vs-eintracht-frankfurt,71,0,0,2,0.25,0.02,2,1,1,3,55,37,0.0,0.0,3,0,0.0,0,0.0,0,0,3,1,1,1,0,1,2,1,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.28,0,19,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,25-26-champions-league-liverpool-vs-eintracht-frankfurt,45,0,0,2,0.59,0.0,2,0,1,3,14,6,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.63,0,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,25-26-champions-league-liverpool-vs-eintracht-frankfurt,45,0,0,2,0.3,0.2,1,0,2,3,18,9,0.0,2.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,1,2,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.05,1,46,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,25-26-champions-league-liverpool-vs-eintracht-frankfurt,16,0,0,0,0.0,0.02,0,0,0,1,8,6,0.0,1.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,74,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,25-26-champions-league-liverpool-vs-eintracht-frankfurt,16,0,0,3,0.42,0.02,2,0,1,4,11,4,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.38,0,74,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,25-26-champions-league-liverpool-vs-eintracht-frankfurt,19,0,0,0,0.0,0.0,0,0,0,0,5,3,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,25-26-champions-league-liverpool-vs-eintracht-frankfurt,15,0,0,0,0.0,0.0,0,0,0,0,28,23,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,74,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,25-26-champions-league-liverpool-vs-eintracht-frankfurt,90,0,0,0,0.0,0.0,0,0,0,0,23,18,0.0,0.0,2,0,0.0,5,0.0,0,0,5,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0.37,-0.63,0,18,5,,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,25-26-champions-league-ajax-vs-chelsea,90,0,1,1,0.07,0.2,0,0,0,2,91,74,0.0,1.0,16,0,0.0,1,0.0,0,4,10,0,2,2,0,3,5,0,0.0,3,0.0,0,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0178,0.0055,0.002,0.0034,0.0,7.0,0.0
